"municipio","cod_comunidad","comunidad","cod_calle","nombre_calle"
MP. MARCANO,"15-5-1-150501006-2",LA SALINA SECTOR 2,"15-5-1-150501006-2-4",CALLE FIGUEROA 2
MP. MARCANO,"15-5-1-150501006-2",LA SALINA SECTOR 2,"15-5-1-150501006-2-3",CALLE PAZ 2
MP. MARCANO,"15-5-1-150501006-2",LA SALINA SECTOR 2,"15-5-1-150501006-2-2",CALLE FIGUEROA
MP. MARCANO,"15-5-1-150501006-2",LA SALINA SECTOR 2,"15-5-1-150501006-2-1",CALLE PAZ
MP. MARCANO,"15-5-1-150501006-1",LA SALINA SECTOR 1,"15-5-1-150501006-1-4",CALLE LA SALINAS
MP. MARCANO,"15-5-1-150501006-1",LA SALINA SECTOR 1,"15-5-1-150501006-1-2",CALLE EL LAGO / CALLE LEONARDO MARCANO
MP. MARCANO,"15-5-1-150501006-1",LA SALINA SECTOR 1,"15-5-1-150501006-1-1",CALLE JESUS RAMOS
MP. MARCANO,"15-5-1-150501005-2",URB. BICENTENARIO,"15-5-1-150501005-2-7",TERRAZA 5 Y 7
MP. MARCANO,"15-5-1-150501005-2",URB. BICENTENARIO,"15-5-1-150501005-2-6",TERRAZA 2
MP. MARCANO,"15-5-1-150501005-2",URB. BICENTENARIO,"15-5-1-150501005-2-4",TERRAZA 3 Y 6
MP. MARCANO,"15-5-1-150501005-2",URB. BICENTENARIO,"15-5-1-150501005-2-2",TERRAZA 1
MP. MARCANO,"15-5-1-150501005-2",URB. BICENTENARIO,"15-5-1-150501005-2-1",TERRAZA 4
MP. MARCANO,"15-5-1-150501005-1",LAS PIEDRAS,"15-5-1-150501005-1-5",AV SIMPLICIO RODRIGUEZ
MP. MARCANO,"15-5-1-150501005-1",LAS PIEDRAS,"15-5-1-150501005-1-4",CALLE CEDEÑO
MP. MARCANO,"15-5-1-150501005-1",LAS PIEDRAS,"15-5-1-150501005-1-3",CALLE MANEIRO Y PAZ
MP. MARCANO,"15-5-1-150501005-1",LAS PIEDRAS,"15-5-1-150501005-1-2",CALLE FERRER Y GONZALEZ
MP. MARCANO,"15-5-1-150501005-1",LAS PIEDRAS,"15-5-1-150501005-1-1",CALLE INDEPENDECIA Y CALLEJON BERMUDEZ
MP. MARCANO,"15-5-1-150501004-6",JOSE ASUNCIÓN HERNANDEZ,"15-5-1-150501004-6-6",EDIFICIO LAS ARENAS Y CARIBE
MP. MARCANO,"15-5-1-150501004-6",JOSE ASUNCIÓN HERNANDEZ,"15-5-1-150501004-6-5",EDIFICIO LA GALERA
MP. MARCANO,"15-5-1-150501004-6",JOSE ASUNCIÓN HERNANDEZ,"15-5-1-150501004-6-1",EDIFICIO BAHIA Y EDIFICIO TAGUANTAR
MP. MARCANO,"15-5-1-150501003-2",LA GALERA CENTRAL,"15-5-1-150501003-2-9","CALLE JOSE MARTIN CEDEÑO, AMBROCIO ACOSTA Y ANTONIO SUBERO"
MP. MARCANO,"15-5-1-150501003-2",LA GALERA CENTRAL,"15-5-1-150501003-2-8","VEREDAS LOS VIRGILIOS, DELFIN GUTIERRES Y LOS MOROCHOS"
MP. MARCANO,"15-5-1-150501003-2",LA GALERA CENTRAL,"15-5-1-150501003-2-11","CALLE CENTRAL , CON CALLE LA MARINA Y CALLE EL SOL"
MP. MARCANO,"15-5-1-150501003-2",LA GALERA CENTRAL,"15-5-1-150501003-2-10",CALLE EMILIO SILVA Y CALLE SEGUNDO ROJAS
MP. MARCANO,"15-5-1-150501003-2",LA GALERA CENTRAL,"15-5-1-150501003-2-1","CALLE LA MARINA, VIA PLAYA CARIBE"
MP. MARCANO,"15-5-1-150501002-2",VALPARAISO,"15-5-1-150501002-2-7",CALLE MIRANDA Y VALPARAISO
MP. MARCANO,"15-5-1-150501002-2",VALPARAISO,"15-5-1-150501002-2-6",SILVA
MP. MARCANO,"15-5-1-150501002-2",VALPARAISO,"15-5-1-150501002-2-5",CALLE OJEDA
MP. MARCANO,"15-5-1-150501002-2",VALPARAISO,"15-5-1-150501002-2-3",CALLE BERMUDEZ Y LUISA CACERES
MP. MARCANO,"15-5-1-150501002-2",VALPARAISO,"15-5-1-150501002-2-1",MODESTA BOR
MP. MARCANO,"15-5-1-150501002-1",GUAIMURE,"15-5-1-150501002-1-5",CALLE BUENAVISTA
MP. MARCANO,"15-5-1-150501002-1",GUAIMURE,"15-5-1-150501002-1-4",CALLE ARISMENDI
MP. MARCANO,"15-5-1-150501002-1",GUAIMURE,"15-5-1-150501002-1-3",CALLE BOLIVAR
MP. MARCANO,"15-5-1-150501002-1",GUAIMURE,"15-5-1-150501002-1-2",CALLE COLÓN
MP. MARCANO,"15-5-1-150501002-1",GUAIMURE,"15-5-1-150501002-1-1",CALLE EL SOL
MP. MARCANO,"15-5-1-150501001-3",CULO E MONO,"15-5-1-150501001-3-8",CALLE MARIÑO
MP. MARCANO,"15-5-1-150501001-3",CULO E MONO,"15-5-1-150501001-3-6",AMPLIACION JUANGRIEGO
MP. MARCANO,"15-5-1-150501001-3",CULO E MONO,"15-5-1-150501001-3-5",CALLE EL ESTADIUM CON CALLE LOS MARTIRES
MP. MARCANO,"15-5-1-150501001-3",CULO E MONO,"15-5-1-150501001-3-4",CALLE CASA TIPO SUBI
MP. MARCANO,"15-5-1-150501001-3",CULO E MONO,"15-5-1-150501001-3-2",EDIFICIO GUAIMARO Y EDIFICIO GUAICORA
MP. MARCANO,"15-5-1-150501001-3",CULO E MONO,"15-5-1-150501001-3-10",CALLE URUGUAYA Y BERMUDEZ
MP. MARCANO,"15-5-1-150501001-3",CULO E MONO,"15-5-1-150501001-3-1",CALLE EL YAQUE Y CALLE EL PROGRESO
MP. MARCANO,"15-5-1-150501001-2",BAHIA BOLIVARIANA,"15-5-1-150501001-2-9","TUCUPITA, GUAQUERIES Y BOLIVARIANA"
MP. MARCANO,"15-5-1-150501001-2",BAHIA BOLIVARIANA,"15-5-1-150501001-2-8",BICENTENARIO II Y BICENTENARIO II
MP. MARCANO,"15-5-1-150501001-2",BAHIA BOLIVARIANA,"15-5-1-150501001-2-7","REVOLUCION I, REVOLUCION II"
MP. MARCANO,"15-5-1-150501001-2",BAHIA BOLIVARIANA,"15-5-1-150501001-2-4",MARIA GUEVARA Y PRIETO FIGUEROA
MP. MARCANO,"15-5-1-150501001-2",BAHIA BOLIVARIANA,"15-5-1-150501001-2-12",CALLE SOCIALISTA I
MP. MARCANO,"15-5-1-150501001-2",BAHIA BOLIVARIANA,"15-5-1-150501001-2-11",CALLE SOCIALISTA II
MP. MARCANO,"15-5-1-150501001-2",BAHIA BOLIVARIANA,"15-5-1-150501001-2-1","BAHIA, CALLEJON REVOLUCION Y BOLIVARIANA II"
MP. MARCANO,"15-5-1-150501001-1","8 DE AGOSTO","15-5-1-150501001-1-3",CALLE CHUITO TORRENS
MP. MARCANO,"15-5-1-150501001-1","8 DE AGOSTO","15-5-1-150501001-1-2",CALLE LAS MARGARITAS
MP. MARCANO,"15-5-1-150501001-1","8 DE AGOSTO","15-5-1-150501001-1-11",CALLE CORONI
MP. MARCANO,"15-5-1-150501001-1","8 DE AGOSTO","15-5-1-150501001-1-1",CALLE LAS ROSAS
MP. MANEIRO,"15-4-2-150402011-7",VILLA COLONIAL,"15-4-2-150402011-7-9",AV COLONIAL
MP. MANEIRO,"15-4-2-150402011-7",VILLA COLONIAL,"15-4-2-150402011-7-8",CALLE EL TEJAR
MP. MANEIRO,"15-4-2-150402011-7",VILLA COLONIAL,"15-4-2-150402011-7-7",CALLE LOS HELECHOS
MP. MANEIRO,"15-4-2-150402011-7",VILLA COLONIAL,"15-4-2-150402011-7-6",CALLE LA COLMENA
MP. MANEIRO,"15-4-2-150402011-7",VILLA COLONIAL,"15-4-2-150402011-7-5",CALLE LA CASCADA
MP. MANEIRO,"15-4-2-150402011-7",VILLA COLONIAL,"15-4-2-150402011-7-4",CALLE LA TINAJA
MP. MANEIRO,"15-4-2-150402011-7",VILLA COLONIAL,"15-4-2-150402011-7-3",CALLE AGUAMANIL
MP. MANEIRO,"15-4-2-150402011-7",VILLA COLONIAL,"15-4-2-150402011-7-2",CALLE LA LLOVIZNA
MP. MANEIRO,"15-4-2-150402011-7",VILLA COLONIAL,"15-4-2-150402011-7-13",CALLE LA PLAZA
MP. MANEIRO,"15-4-2-150402011-7",VILLA COLONIAL,"15-4-2-150402011-7-11",CALLE EL MORICHAL Y EL REMANZO
MP. MANEIRO,"15-4-2-150402011-7",VILLA COLONIAL,"15-4-2-150402011-7-10",CALLE LOS ARRIEROS
MP. MANEIRO,"15-4-2-150402011-6",LOS CHACOS,"15-4-2-150402011-6-9",CALLE SANTA BARBARA Y CALLE ISABEL LUNAR
MP. MANEIRO,"15-4-2-150402011-6",LOS CHACOS,"15-4-2-150402011-6-8",CALLE COTOPERIZ
MP. MANEIRO,"15-4-2-150402011-6",LOS CHACOS,"15-4-2-150402011-6-2",CALLE PRINCIPAL LOS CHACOS
MP. MANEIRO,"15-4-2-150402011-6",LOS CHACOS,"15-4-2-150402011-6-12",URBANISMO HUGO RAFAEL CHAVEZ FRIAS
MP. MANEIRO,"15-4-2-150402011-6",LOS CHACOS,"15-4-2-150402011-6-1",CALLE JOSE GIL - CALLE BUENA VISTA - PARCELAMIENTO STEWART Y CALLE LOS PINOS
MP. MANEIRO,"15-4-2-150402011-5",SAN FERNANDO,"15-4-2-150402011-5-5","CALLE LIMON, TAPARO, BUCARES 2"
MP. MANEIRO,"15-4-2-150402011-5",SAN FERNANDO,"15-4-2-150402011-5-4",CALLE PRINCIPAL-LA ERMITA-EL MANGO-EL GUAYACAN
MP. MANEIRO,"15-4-2-150402011-5",SAN FERNANDO,"15-4-2-150402011-5-3",CALLE VIRGEN DE FATIMA-LAS FLORES-LOS BUCARES-EL TAPARO-EL LIMON
MP. MANEIRO,"15-4-2-150402011-5",SAN FERNANDO,"15-4-2-150402011-5-2",CALLE LOS TULIPANES-LAS ACACIAS
MP. MANEIRO,"15-4-2-150402011-5",SAN FERNANDO,"15-4-2-150402011-5-1",CALLE EL JOBO-EL ALMENDRON
MP. MANEIRO,"15-4-2-150402011-4",MUNDO NUEVO,"15-4-2-150402011-4-8",LAS PALMERAS
MP. MANEIRO,"15-4-2-150402011-4",MUNDO NUEVO,"15-4-2-150402011-4-7",DON ANTONINO
MP. MANEIRO,"15-4-2-150402011-4",MUNDO NUEVO,"15-4-2-150402011-4-5",CALLE FRATERNIDAD ESTE Y OESTE
MP. MANEIRO,"15-4-2-150402011-4",MUNDO NUEVO,"15-4-2-150402011-4-4",CALLE IGINIA
MP. MANEIRO,"15-4-2-150402011-4",MUNDO NUEVO,"15-4-2-150402011-4-2",CALLE SAN RAFAEL
MP. MANEIRO,"15-4-2-150402011-3",FUNDACIÓN MARGARITA,"15-4-2-150402011-3-9",CALLE C
MP. MANEIRO,"15-4-2-150402011-3",FUNDACIÓN MARGARITA,"15-4-2-150402011-3-8",CALLE B
MP. MANEIRO,"15-4-2-150402011-3",FUNDACIÓN MARGARITA,"15-4-2-150402011-3-7",CALLE A
MP. MANEIRO,"15-4-2-150402011-3",FUNDACIÓN MARGARITA,"15-4-2-150402011-3-6",CALLE 6
MP. MANEIRO,"15-4-2-150402011-3",FUNDACIÓN MARGARITA,"15-4-2-150402011-3-3",CALLE 3
MP. MANEIRO,"15-4-2-150402011-3",FUNDACIÓN MARGARITA,"15-4-2-150402011-3-2",CALLE 2
MP. MANEIRO,"15-4-2-150402011-3",FUNDACIÓN MARGARITA,"15-4-2-150402011-3-1",CALLE 1
MP. MANEIRO,"15-4-2-150402011-2",EL ALTO,"15-4-2-150402011-2-7",CALLE FRATERNIDAD A
MP. MANEIRO,"15-4-2-150402011-2",EL ALTO,"15-4-2-150402011-2-3",CALLE LAS BALBINAS
MP. MANEIRO,"15-4-2-150402011-2",EL ALTO,"15-4-2-150402011-2-2",CALLE EL CEMENTERIO
MP. MANEIRO,"15-4-2-150402011-2",EL ALTO,"15-4-2-150402011-2-12",CALLE VIRGEN DEL VALLE Y OASIS DE LOS ROBLES
MP. MANEIRO,"15-4-2-150402011-2",EL ALTO,"15-4-2-150402011-2-11",CALLE LA GUAMACHERA 2
MP. MANEIRO,"15-4-2-150402011-2",EL ALTO,"15-4-2-150402011-2-10",CALLE LAS BALBINAS 2
MP. MANEIRO,"15-4-2-150402011-2",EL ALTO,"15-4-2-150402011-2-1",CALLE LA GUAMACHERA
MP. MANEIRO,"15-4-2-150402011-11",CRUZ DE BELEN,"15-4-2-150402011-11-9",CALLE FRATERNIDAD 1
MP. MANEIRO,"15-4-2-150402011-11",CRUZ DE BELEN,"15-4-2-150402011-11-8",CALLE NUEVA
MP. MANEIRO,"15-4-2-150402011-11",CRUZ DE BELEN,"15-4-2-150402011-11-7",CALLE AURORA
MP. MANEIRO,"15-4-2-150402011-11",CRUZ DE BELEN,"15-4-2-150402011-11-6",CALLEJON EL TAMARINDO
MP. MANEIRO,"15-4-2-150402011-11",CRUZ DE BELEN,"15-4-2-150402011-11-5",CALLE EL TAMARINDO
MP. MANEIRO,"15-4-2-150402011-11",CRUZ DE BELEN,"15-4-2-150402011-11-4",CALLEJON CRUZ DE BELEN
MP. MANEIRO,"15-4-2-150402011-11",CRUZ DE BELEN,"15-4-2-150402011-11-3",CALLE FRATERNIDAD 2
MP. MANEIRO,"15-4-2-150402011-1",LOS SALAZAR GARCIA,"15-4-2-150402011-1-8",CALLE TUA TUA
MP. MANEIRO,"15-4-2-150402011-1",LOS SALAZAR GARCIA,"15-4-2-150402011-1-7",CALLE RAMON SALAZAR
MP. MANEIRO,"15-4-2-150402011-1",LOS SALAZAR GARCIA,"15-4-2-150402011-1-4",CALLE LAS PALMAS
MP. MANEIRO,"15-4-2-150402011-1",LOS SALAZAR GARCIA,"15-4-2-150402011-1-3",CALLE NUEVA
MP. MANEIRO,"15-4-2-150402011-1",LOS SALAZAR GARCIA,"15-4-2-150402011-1-2",CALLE LA CEIBA
MP. MANEIRO,"15-4-2-150402011-1",LOS SALAZAR GARCIA,"15-4-2-150402011-1-1",CALLE DON PABLO GARCIA
MP. MANEIRO,"15-4-2-150402009-6",JORGE COLL,"15-4-2-150402009-6-1",AV. ANTONIO JOSE DE SUCRE
MP. MANEIRO,"15-4-2-150402007-1",PLAYA EL ANGEL,"15-4-2-150402007-1-6",AVENIDA ALDONZA MANRIQUE - RES CAÑAVERAL
MP. MANEIRO,"15-4-2-150402007-1",PLAYA EL ANGEL,"15-4-2-150402007-1-3",LA SARDINA
MP. MANEIRO,"15-4-2-150402007-1",PLAYA EL ANGEL,"15-4-2-150402007-1-2",CALLE EL JUREL
MP. MANEIRO,"15-4-2-150402007-1",PLAYA EL ANGEL,"15-4-2-150402007-1-15",CALLE COROCORO Y BOTUTO
MP. MANEIRO,"15-4-2-150402007-1",PLAYA EL ANGEL,"15-4-2-150402007-1-12",CALLE LUISA CACERES DE ARISMENDI
MP. MANEIRO,"15-4-2-150402007-1",PLAYA EL ANGEL,"15-4-2-150402007-1-1",CALLE PETRONILA MATA
MP. MANEIRO,"15-4-2-150402006-1",PUERTO MORENO,"15-4-2-150402006-1-9",CALLE NUEVA II Y GABRIEL SERRA I
MP. MANEIRO,"15-4-2-150402006-1",PUERTO MORENO,"15-4-2-150402006-1-8",CALLE NUEVA I
MP. MANEIRO,"15-4-2-150402006-1",PUERTO MORENO,"15-4-2-150402006-1-7",CALLE NUEVA SECTOR EL CERRO
MP. MANEIRO,"15-4-2-150402006-1",PUERTO MORENO,"15-4-2-150402006-1-6",CALLE CIPRIANO MONTERO
MP. MANEIRO,"15-4-2-150402006-1",PUERTO MORENO,"15-4-2-150402006-1-4",SECTOR LA PLAYA
MP. MANEIRO,"15-4-2-150402006-1",PUERTO MORENO,"15-4-2-150402006-1-3",CALLE GABRIEL SERRA III
MP. MANEIRO,"15-4-2-150402006-1",PUERTO MORENO,"15-4-2-150402006-1-2",CALLE GABRIEL SERRA II
MP. MANEIRO,"15-4-2-150402005-1",LA OTRA SABANA,"15-4-2-150402005-1-9",CALLE EL HATO Y CALLE VICENTE
MP. MANEIRO,"15-4-2-150402005-1",LA OTRA SABANA,"15-4-2-150402005-1-7",CALLE ANDRES FERRER Y PEDRO LUIS RAL
MP. MANEIRO,"15-4-2-150402005-1",LA OTRA SABANA,"15-4-2-150402005-1-6",CALLE PRINCIPAL LA OTRA SABANA 5
MP. MANEIRO,"15-4-2-150402005-1",LA OTRA SABANA,"15-4-2-150402005-1-5",CALLE PRINCIPAL LA OTRA SABANA 3 Y 4
MP. MANEIRO,"15-4-2-150402005-1",LA OTRA SABANA,"15-4-2-150402005-1-3",CALLE PRINCIPAL LA OTRA SABANA 2
MP. MANEIRO,"15-4-2-150402005-1",LA OTRA SABANA,"15-4-2-150402005-1-2",CALLE PRINCIPAL LA OTRA SABANA 1
MP. MANEIRO,"15-4-2-150402005-1",LA OTRA SABANA,"15-4-2-150402005-1-10",CALLE PRINCIPAL LA OTRA SABANA 6
MP. MANEIRO,"15-4-2-150402005-1",LA OTRA SABANA,"15-4-2-150402005-1-1",CALLE PRINCIPAL LA OTRA SABANA
MP. MANEIRO,"15-4-2-150402009-6",JORGE COLL,"15-4-2-150402004-2-4",AV. LOS ROBLES
MP. MANEIRO,"15-4-2-150402009-6",JORGE COLL,"15-4-2-150402004-2-2",AV. BOLIVAR Y AV. FRANCISCO ESTEBAN GOMEZ
MP. MANEIRO,"15-4-2-150402009-6",JORGE COLL,"15-4-2-150402004-2-1",AV VIRGEN DEL VALLE Y AV NUESTRA SEÑORA DEL PILAR
MP. MANEIRO,"15-4-2-150402003-2","CALLE LIBERTAD OESTE, PEÑA BLANCA, EL POSITO","15-4-2-150402003-2-8",LIBERTAD OESTE
MP. MANEIRO,"15-4-2-150402003-2","CALLE LIBERTAD OESTE, PEÑA BLANCA, EL POSITO","15-4-2-150402003-2-5",EL CALVARIO 1 Y SAN JUDAS TADEO
MP. MANEIRO,"15-4-2-150402003-2","CALLE LIBERTAD OESTE, PEÑA BLANCA, EL POSITO","15-4-2-150402003-2-4",EL CALVARIO 2
MP. MANEIRO,"15-4-2-150402003-2","CALLE LIBERTAD OESTE, PEÑA BLANCA, EL POSITO","15-4-2-150402003-2-2",LAS MARIPOSAS
MP. MANEIRO,"15-4-2-150402003-2","CALLE LIBERTAD OESTE, PEÑA BLANCA, EL POSITO","15-4-2-150402003-2-1",SAN AGUSTIN/POZO GRANDE
MP. MANEIRO,"15-4-2-150402003-1",CALLE BOLÍVAR Y CALLE LIBERTAD ESTE,"15-4-2-150402003-1-8",CALLE LIBERTAD ESTE SECTOR B-2
MP. MANEIRO,"15-4-2-150402003-1",CALLE BOLÍVAR Y CALLE LIBERTAD ESTE,"15-4-2-150402003-1-7",CALLE LIBERTAD ESTE SECTOR B-1
MP. MANEIRO,"15-4-2-150402003-1",CALLE BOLÍVAR Y CALLE LIBERTAD ESTE,"15-4-2-150402003-1-6",CALLE LIBERTAD ESTE EDIFICIO CAPITAL
MP. MANEIRO,"15-4-2-150402003-1",CALLE BOLÍVAR Y CALLE LIBERTAD ESTE,"15-4-2-150402003-1-5",CALLE LIBERTAD ESTE AL REDEDOR DE LA PLAZA
MP. MANEIRO,"15-4-2-150402003-1",CALLE BOLÍVAR Y CALLE LIBERTAD ESTE,"15-4-2-150402003-1-2",CALLE BOLÍVAR SECTOR A-2
MP. MANEIRO,"15-4-2-150402003-1",CALLE BOLÍVAR Y CALLE LIBERTAD ESTE,"15-4-2-150402003-1-16",CALLE LIBERTAD SECTOR JOVITO VILLALBA
MP. MANEIRO,"15-4-2-150402003-1",CALLE BOLÍVAR Y CALLE LIBERTAD ESTE,"15-4-2-150402003-1-13",CALLE LIBERTAD ESTE SECTOR D-2
MP. MANEIRO,"15-4-2-150402003-1",CALLE BOLÍVAR Y CALLE LIBERTAD ESTE,"15-4-2-150402003-1-12",CALLE LIBERTAD ESTE SECTOR D-1
MP. MANEIRO,"15-4-2-150402003-1",CALLE BOLÍVAR Y CALLE LIBERTAD ESTE,"15-4-2-150402003-1-11",CALLE LIBERTAD ESTE EDIFICIO FANNY
MP. MANEIRO,"15-4-2-150402001-1",LOS OLIVOS,"15-4-2-150402001-1-5",CALLE Nº5
MP. MANEIRO,"15-4-2-150402001-1",LOS OLIVOS,"15-4-2-150402001-1-3",CALLE Nº3 Y Nº4
MP. MANEIRO,"15-4-2-150402001-1",LOS OLIVOS,"15-4-2-150402001-1-2",CALLE Nº2
MP. MANEIRO,"15-4-2-150402001-1",LOS OLIVOS,"15-4-2-150402001-1-10",CALLE 1 - PALM BEACH
MP. MANEIRO,"15-4-1-150401013-2",SAN MARTÍN - LOS CARACAS,"15-4-1-150401013-2-1",SAN MARTÍN - LOS CARACAS
MP. MANEIRO,"15-4-1-150401012-2",PARAISO I - II,"15-4-1-150401012-2-2",PARAISO II
MP. MANEIRO,"15-4-1-150401011-3",URBAIZACIÓN LAS PERLAS,"15-4-1-150401011-3-2",CALLE 2 Y 3
MP. MANEIRO,"15-4-1-150401011-3",URBAIZACIÓN LAS PERLAS,"15-4-1-150401011-3-1",CALLE 1
MP. MANEIRO,"15-4-1-150401011-2","APOSTADERO, CASERIO GUERRA","15-4-1-150401011-2-6",CALLE PRINCIPAL CON CALLE ROJAS
MP. MANEIRO,"15-4-1-150401011-2","APOSTADERO, CASERIO GUERRA","15-4-1-150401011-2-4",CALLE MARIA DE LOURDES
MP. MANEIRO,"15-4-1-150401011-2","APOSTADERO, CASERIO GUERRA","15-4-1-150401011-2-1",CALLE PERSEVERANCIA
MP. MANEIRO,"15-4-1-150401011-1",JOVITO VILLALBA,"15-4-1-150401011-1-7","CALLE 3, AV 1, AV2-1"
MP. MANEIRO,"15-4-1-150401011-1",JOVITO VILLALBA,"15-4-1-150401011-1-6",CALLE 22-1
MP. MANEIRO,"15-4-1-150401011-1",JOVITO VILLALBA,"15-4-1-150401011-1-5","CALLE 23, AV. 5 Y AVENIDA PRINCIPAL 3 DE MAYO"
MP. MANEIRO,"15-4-1-150401011-1",JOVITO VILLALBA,"15-4-1-150401011-1-43",BLOQUE 4 Y 5
MP. MANEIRO,"15-4-1-150401011-1",JOVITO VILLALBA,"15-4-1-150401011-1-42","CALLE 13, AV 2-2"
MP. MANEIRO,"15-4-1-150401011-1",JOVITO VILLALBA,"15-4-1-150401011-1-41",AVENIDA Nº 2 - 4
MP. MANEIRO,"15-4-1-150401011-1",JOVITO VILLALBA,"15-4-1-150401011-1-4",CALLE 15 16 Y 17 Y AV 2-3
MP. MANEIRO,"15-4-1-150401011-1",JOVITO VILLALBA,"15-4-1-150401011-1-39",CALLE Nº 11
MP. MANEIRO,"15-4-1-150401011-1",JOVITO VILLALBA,"15-4-1-150401011-1-32","BLOQUE 16, 17, 18, CALLE 12, 2, 8 Y VEREDA 2"
MP. MANEIRO,"15-4-1-150401011-1",JOVITO VILLALBA,"15-4-1-150401011-1-30",AVENIDA 3
MP. MANEIRO,"15-4-1-150401011-1",JOVITO VILLALBA,"15-4-1-150401011-1-29","BLOQUE 19, 20, VEREDA 5 Y URB. LAS PALMAS"
MP. MANEIRO,"15-4-1-150401011-1",JOVITO VILLALBA,"15-4-1-150401011-1-28",CALLE 19 Y 20
MP. MANEIRO,"15-4-1-150401011-1",JOVITO VILLALBA,"15-4-1-150401011-1-22","CALLE 2, 4 ,AV 1, VEREDA 1"
MP. MANEIRO,"15-4-1-150401011-1",JOVITO VILLALBA,"15-4-1-150401011-1-21","BLOQUE 1, 2 Y 3"
MP. MANEIRO,"15-4-1-150401011-1",JOVITO VILLALBA,"15-4-1-150401011-1-2","CALLE 24, 25, AV 2 - 5"
MP. MANEIRO,"15-4-1-150401011-1",JOVITO VILLALBA,"15-4-1-150401011-1-19",CALLE 18
MP. MANEIRO,"15-4-1-150401011-1",JOVITO VILLALBA,"15-4-1-150401011-1-18","CALLE 14, VEREDA 3 Y 4"
MP. MANEIRO,"15-4-1-150401011-1",JOVITO VILLALBA,"15-4-1-150401011-1-17",CALLE LAS ROSAS
MP. MANEIRO,"15-4-1-150401011-1",JOVITO VILLALBA,"15-4-1-150401011-1-16","CALLE 12-3, BLOQUE 23"
MP. MANEIRO,"15-4-1-150401011-1",JOVITO VILLALBA,"15-4-1-150401011-1-15",CALLE 21 Y 22-2
MP. MANEIRO,"15-4-1-150401011-1",JOVITO VILLALBA,"15-4-1-150401011-1-14",BLOQUE 12 Y CALLE 12-1
MP. MANEIRO,"15-4-1-150401009-1",LUISA CACERES DE ARISMENDI,"15-4-1-150401009-1-4",CALLE JOAQUIN MANEIRO
MP. MANEIRO,"15-4-1-150401009-1",LUISA CACERES DE ARISMENDI,"15-4-1-150401009-1-1",CALLE NUEVA CADIZ
MP. MANEIRO,"15-4-1-150401008-2",LAS ACACIAS,"15-4-1-150401008-2-8",CALLE TRANSVERSAL
MP. MANEIRO,"15-4-1-150401008-2",LAS ACACIAS,"15-4-1-150401008-2-7",CALLE DUEÑAS
MP. MANEIRO,"15-4-1-150401008-2",LAS ACACIAS,"15-4-1-150401008-2-6",CALLE ACACIAS
MP. MANEIRO,"15-4-1-150401008-2",LAS ACACIAS,"15-4-1-150401008-2-4",CALLE LAS FLORES
MP. MANEIRO,"15-4-1-150401008-2",LAS ACACIAS,"15-4-1-150401008-2-1",CALLE EL TAMARINDO
MP. MANEIRO,"15-4-1-150401008-1",SAN LORENZO,"15-4-1-150401008-1-9",CALLE SANTA BARBARA Y LA CANDELARIA
MP. MANEIRO,"15-4-1-150401008-1",SAN LORENZO,"15-4-1-150401008-1-7",CALLE EL POZO
MP. MANEIRO,"15-4-1-150401008-1",SAN LORENZO,"15-4-1-150401008-1-5",JUAN MANUEL GUERRA Y FLOR Y MAR
MP. MANEIRO,"15-4-1-150401008-1",SAN LORENZO,"15-4-1-150401008-1-3",CALLE CAPILLA
MP. MANEIRO,"15-4-1-150401008-1",SAN LORENZO,"15-4-1-150401008-1-2",CALLE MANUEL GUERRA
MP. MANEIRO,"15-4-1-150401008-1",SAN LORENZO,"15-4-1-150401008-1-12",CALLE PRINCIPAL SUR
MP. MANEIRO,"15-4-1-150401008-1",SAN LORENZO,"15-4-1-150401008-1-11",CALLE LOS PINOS Y LOS MANGOS
MP. MANEIRO,"15-4-1-150401008-1",SAN LORENZO,"15-4-1-150401008-1-1",CALLE PRINCIPAL NORTE
MP. MANEIRO,"15-4-1-150401007-1",LAS CASITAS,"15-4-1-150401007-1-9",PRIMERA PRINCIPAL LAS SALINAS
MP. MANEIRO,"15-4-1-150401007-1",LAS CASITAS,"15-4-1-150401007-1-8",BUEN VIAJE
MP. MANEIRO,"15-4-1-150401007-1",LAS CASITAS,"15-4-1-150401007-1-7",BRISAS DEL MAR
MP. MANEIRO,"15-4-1-150401007-1",LAS CASITAS,"15-4-1-150401007-1-6",SEGUNDA CALLE LAS CASITAS II
MP. MANEIRO,"15-4-1-150401007-1",LAS CASITAS,"15-4-1-150401007-1-5",SEGUNDA CALLE LAS CASITAS
MP. MANEIRO,"15-4-1-150401007-1",LAS CASITAS,"15-4-1-150401007-1-4",SEGUNDA PRINCIPAL LAS CASITAS
MP. MANEIRO,"15-4-1-150401007-1",LAS CASITAS,"15-4-1-150401007-1-3",PRIMERA PRINCIPAL LAS CASITAS
MP. MANEIRO,"15-4-1-150401007-1",LAS CASITAS,"15-4-1-150401007-1-20",PRIMERA CALLE LA SALINA
MP. MANEIRO,"15-4-1-150401007-1",LAS CASITAS,"15-4-1-150401007-1-2",SEGUNDA ENTRADA LAS CASITAS
MP. MANEIRO,"15-4-1-150401007-1",LAS CASITAS,"15-4-1-150401007-1-19",SEGUNDA CALLE LA ANTENA
MP. MANEIRO,"15-4-1-150401007-1",LAS CASITAS,"15-4-1-150401007-1-18",SEGUNDA Y TERCERA CALLE LA SALINA
